"Notes","Ten-Year Age Groups","Ten-Year Age Groups Code","Residence State","Residence State Code","Year","Year Code","Sex","Sex Code",Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval
,"75-84 years","75-84","North Dakota","38","2021","2021","Male","M",123,15673,784.8,646.1,923.5
,"75-84 years","75-84","North Dakota","38","2022","2022","Female","F",59,19922,296.2,225.4,382.0
,"75-84 years","75-84","North Dakota","38","2022","2022","Male","M",131,16834,778.2,644.9,911.4
,"75-84 years","75-84","North Dakota","38","2023","2023","Female","F",63,20436,308.3,236.9,394.4
,"75-84 years","75-84","North Dakota","38","2023","2023","Male","M",128,17820,718.3,593.9,842.7
,"75-84 years","75-84","North Dakota","38","2024","2024","Female","F",72,21441,335.8,262.7,422.9
,"75-84 years","75-84","North Dakota","38","2024","2024","Male","M",111,18906,587.1,477.9,696.3
,"75-84 years","75-84","North Dakota","38","2025 (provisional)","2025","Female","F",69,21441,321.8,250.4,407.3
,"75-84 years","75-84","North Dakota","38","2025 (provisional)","2025","Male","M",123,18906,650.6,535.6,765.6
,"75-84 years","75-84","Ohio","39","2021","2021","Female","F",1550,337006,459.9,437.0,482.8
,"75-84 years","75-84","Ohio","39","2021","2021","Male","M",2353,256826,916.2,879.2,953.2
,"75-84 years","75-84","Ohio","39","2022","2022","Female","F",1604,363126,441.7,420.1,463.3
,"75-84 years","75-84","Ohio","39","2022","2022","Male","M",2322,277073,838.0,804.0,872.1
,"75-84 years","75-84","Ohio","39","2023","2023","Female","F",1389,377305,368.1,348.8,387.5
,"75-84 years","75-84","Ohio","39","2023","2023","Male","M",2255,291278,774.2,742.2,806.1
,"75-84 years","75-84","Ohio","39","2024","2024","Female","F",1523,394656,385.9,366.5,405.3
,"75-84 years","75-84","Ohio","39","2024","2024","Male","M",2289,306833,746.0,715.4,776.6
,"75-84 years","75-84","Ohio","39","2025 (provisional)","2025","Female","F",1578,394656,399.8,380.1,419.6
,"75-84 years","75-84","Ohio","39","2025 (provisional)","2025","Male","M",2389,306833,778.6,747.4,809.8
,"75-84 years","75-84","Oklahoma","40","2021","2021","Female","F",603,106158,568.0,522.7,613.4
,"75-84 years","75-84","Oklahoma","40","2021","2021","Male","M",895,83838,1067.5,997.6,1137.5
,"75-84 years","75-84","Oklahoma","40","2022","2022","Female","F",565,113396,498.3,457.2,539.3
,"75-84 years","75-84","Oklahoma","40","2022","2022","Male","M",820,88642,925.1,861.8,988.4
,"75-84 years","75-84","Oklahoma","40","2023","2023","Female","F",575,116683,492.8,452.5,533.1
,"75-84 years","75-84","Oklahoma","40","2023","2023","Male","M",841,91764,916.5,854.5,978.4
,"75-84 years","75-84","Oklahoma","40","2024","2024","Female","F",653,121102,539.2,497.9,580.6
,"75-84 years","75-84","Oklahoma","40","2024","2024","Male","M",898,95470,940.6,879.1,1002.1
,"75-84 years","75-84","Oklahoma","40","2025 (provisional)","2025","Female","F",801,121102,661.4,615.6,707.2
,"75-84 years","75-84","Oklahoma","40","2025 (provisional)","2025","Male","M",1015,95470,1063.2,997.8,1128.6
,"75-84 years","75-84","Oregon","41","2021","2021","Female","F",316,120928,261.3,232.5,290.1
,"75-84 years","75-84","Oregon","41","2021","2021","Male","M",676,103325,654.2,604.9,703.6
,"75-84 years","75-84","Oregon","41","2022","2022","Female","F",344,133889,256.9,229.8,284.1
,"75-84 years","75-84","Oregon","41","2022","2022","Male","M",705,113383,621.8,575.9,667.7
,"75-84 years","75-84","Oregon","41","2023","2023","Female","F",353,141097,250.2,224.1,276.3
,"75-84 years","75-84","Oregon","41","2023","2023","Male","M",685,120227,569.8,527.1,612.4
,"75-84 years","75-84","Oregon","41","2024","2024","Female","F",341,150157,227.1,203.0,251.2
,"75-84 years","75-84","Oregon","41","2024","2024","Male","M",645,126991,507.9,468.7,547.1
,"75-84 years","75-84","Oregon","41","2025 (provisional)","2025","Female","F",332,150157,221.1,197.3,244.9
,"75-84 years","75-84","Oregon","41","2025 (provisional)","2025","Male","M",658,126991,518.1,478.6,557.7
,"75-84 years","75-84","Pennsylvania","42","2021","2021","Female","F",1700,400119,424.9,404.7,445.1
,"75-84 years","75-84","Pennsylvania","42","2021","2021","Male","M",2559,306739,834.3,801.9,866.6
,"75-84 years","75-84","Pennsylvania","42","2022","2022","Female","F",1668,431228,386.8,368.2,405.4
,"75-84 years","75-84","Pennsylvania","42","2022","2022","Male","M",2484,331252,749.9,720.4,779.4
,"75-84 years","75-84","Pennsylvania","42","2023","2023","Female","F",1559,447410,348.4,331.2,365.7
,"75-84 years","75-84","Pennsylvania","42","2023","2023","Male","M",2435,348405,698.9,671.1,726.7
,"75-84 years","75-84","Pennsylvania","42","2024","2024","Female","F",1532,466439,328.4,312.0,344.9
,"75-84 years","75-84","Pennsylvania","42","2024","2024","Male","M",2455,364811,673.0,646.3,699.6
,"75-84 years","75-84","Pennsylvania","42","2025 (provisional)","2025","Female","F",1666,466439,357.2,340.0,374.3
,"75-84 years","75-84","Pennsylvania","42","2025 (provisional)","2025","Male","M",2644,364811,724.8,697.1,752.4
,"75-84 years","75-84","Rhode Island","44","2021","2021","Female","F",132,31678,416.7,345.6,487.8
,"75-84 years","75-84","Rhode Island","44","2021","2021","Male","M",193,24334,793.1,681.2,905.0
,"75-84 years","75-84","Rhode Island","44","2022","2022","Female","F",141,34319,410.9,343.0,478.7
,"75-84 years","75-84","Rhode Island","44","2022","2022","Male","M",232,26614,871.7,759.5,983.9
,"75-84 years","75-84","Rhode Island","44","2023","2023","Female","F",153,35702,428.5,360.6,496.5
,"75-84 years","75-84","Rhode Island","44","2023","2023","Male","M",198,28162,703.1,605.1,801.0
,"75-84 years","75-84","Rhode Island","44","2024","2024","Female","F",144,37445,384.6,321.8,447.4
,"75-84 years","75-84","Rhode Island","44","2024","2024","Male","M",208,29761,698.9,603.9,793.9
,"75-84 years","75-84","Rhode Island","44","2025 (provisional)","2025","Female","F",140,37445,373.9,311.9,435.8
,"75-84 years","75-84","Rhode Island","44","2025 (provisional)","2025","Male","M",215,29761,722.4,625.9,819.0
,"75-84 years","75-84","South Carolina","45","2021","2021","Female","F",598,155589,384.3,353.5,415.2
,"75-84 years","75-84","South Carolina","45","2021","2021","Male","M",926,126242,733.5,686.3,780.8
,"75-84 years","75-84","South Carolina","45","2022","2022","Female","F",524,171968,304.7,278.6,330.8
,"75-84 years","75-84","South Carolina","45","2022","2022","Male","M",966,138764,696.1,652.2,740.0
,"75-84 years","75-84","South Carolina","45","2023","2023","Female","F",605,180792,334.6,308.0,361.3
,"75-84 years","75-84","South Carolina","45","2023","2023","Male","M",1013,147762,685.6,643.3,727.8
,"75-84 years","75-84","South Carolina","45","2024","2024","Female","F",594,192204,309.0,284.2,333.9
,"75-84 years","75-84","South Carolina","45","2024","2024","Male","M",1079,155860,692.3,651.0,733.6
,"75-84 years","75-84","South Carolina","45","2025 (provisional)","2025","Female","F",662,192204,344.4,318.2,370.7
,"75-84 years","75-84","South Carolina","45","2025 (provisional)","2025","Male","M",1027,155860,658.9,618.6,699.2
,"75-84 years","75-84","South Dakota","46","2021","2021","Female","F",79,21828,361.9,286.5,451.1
,"75-84 years","75-84","South Dakota","46","2021","2021","Male","M",158,18735,843.3,711.8,974.8
,"75-84 years","75-84","South Dakota","46","2022","2022","Female","F",109,23746,459.0,372.9,545.2
,"75-84 years","75-84","South Dakota","46","2022","2022","Male","M",203,20388,995.7,858.7,1132.7
,"75-84 years","75-84","South Dakota","46","2023","2023","Female","F",76,24706,307.6,242.4,385.0
,"75-84 years","75-84","South Dakota","46","2023","2023","Male","M",191,21926,871.1,747.6,994.7
,"75-84 years","75-84","South Dakota","46","2024","2024","Female","F",90,25809,348.7,280.4,428.6
,"75-84 years","75-84","South Dakota","46","2024","2024","Male","M",177,23174,763.8,651.3,876.3
,"75-84 years","75-84","South Dakota","46","2025 (provisional)","2025","Female","F",108,25809,418.5,339.5,497.4
,"75-84 years","75-84","South Dakota","46","2025 (provisional)","2025","Male","M",203,23174,876.0,755.5,996.5
,"75-84 years","75-84","Tennessee","47","2021","2021","Female","F",1112,193357,575.1,541.3,608.9
,"75-84 years","75-84","Tennessee","47","2021","2021","Male","M",1666,152198,1094.6,1042.1,1147.2
,"75-84 years","75-84","Tennessee","47","2022","2022","Female","F",1180,208840,565.0,532.8,597.3
,"75-84 years","75-84","Tennessee","47","2022","2022","Male","M",1747,163390,1069.2,1019.1,1119.4
,"75-84 years","75-84","Tennessee","47","2023","2023","Female","F",1138,215433,528.2,497.5,558.9
,"75-84 years","75-84","Tennessee","47","2023","2023","Male","M",1557,171257,909.2,864.0,954.3
,"75-84 years","75-84","Tennessee","47","2024","2024","Female","F",1128,225548,500.1,470.9,529.3
,"75-84 years","75-84","Tennessee","47","2024","2024","Male","M",1687,178721,943.9,898.9,989.0
,"75-84 years","75-84","Tennessee","47","2025 (provisional)","2025","Female","F",1051,225548,466.0,437.8,494.1
,"75-84 years","75-84","Tennessee","47","2025 (provisional)","2025","Male","M",1663,178721,930.5,885.8,975.2
,"75-84 years","75-84","Texas","48","2021","2021","Female","F",2734,612279,446.5,429.8,463.3
,"75-84 years","75-84","Texas","48","2021","2021","Male","M",3984,485223,821.1,795.6,846.6
,"75-84 years","75-84","Texas","48","2022","2022","Female","F",2705,664974,406.8,391.5,422.1
,"75-84 years","75-84","Texas","48","2022","2022","Male","M",4236,521959,811.6,787.1,836.0
,"75-84 years","75-84","Texas","48","2023","2023","Female","F",2704,702268,385.0,370.5,399.6
,"75-84 years","75-84","Texas","48","2023","2023","Male","M",3971,559990,709.1,687.1,731.2
,"75-84 years","75-84","Texas","48","2024","2024","Female","F",2751,744919,369.3,355.5,383.1
,"75-84 years","75-84","Texas","48","2024","2024","Male","M",4138,590740,700.5,679.1,721.8
,"75-84 years","75-84","Texas","48","2025 (provisional)","2025","Female","F",2710,744919,363.8,350.1,377.5
,"75-84 years","75-84","Texas","48","2025 (provisional)","2025","Male","M",4180,590740,707.6,686.1,729.0
,"75-84 years","75-84","Utah","49","2021","2021","Female","F",160,59757,267.8,226.3,309.2
,"75-84 years","75-84","Utah","49","2021","2021","Male","M",317,51372,617.1,549.1,685.0
,"75-84 years","75-84","Utah","49","2022","2022","Female","F",229,64899,352.9,307.2,398.6
,"75-84 years","75-84","Utah","49","2022","2022","Male","M",319,55593,573.8,510.8,636.8
,"75-84 years","75-84","Utah","49","2023","2023","Female","F",190,67919,279.7,240.0,319.5
,"75-84 years","75-84","Utah","49","2023","2023","Male","M",325,58875,552.0,492.0,612.0
,"75-84 years","75-84","Utah","49","2024","2024","Female","F",184,71495,257.4,220.2,294.5
,"75-84 years","75-84","Utah","49","2024","2024","Male","M",325,62205,522.5,465.7,579.3
,"75-84 years","75-84","Utah","49","2025 (provisional)","2025","Female","F",167,71495,233.6,198.2,269.0
,"75-84 years","75-84","Utah","49","2025 (provisional)","2025","Male","M",348,62205,559.4,500.7,618.2
,"75-84 years","75-84","Vermont","50","2021","2021","Female","F",106,20271,522.9,423.4,622.5
,"75-84 years","75-84","Vermont","50","2021","2021","Male","M",173,17284,1000.9,851.8,1150.1
,"75-84 years","75-84","Vermont","50","2022","2022","Female","F",83,22345,371.4,295.9,460.5
,"75-84 years","75-84","Vermont","50","2022","2022","Male","M",166,19187,865.2,733.6,996.8
,"75-84 years","75-84","Vermont","50","2023","2023","Female","F",81,23616,343.0,272.4,426.3
,"75-84 years","75-84","Vermont","50","2023","2023","Male","M",160,20489,780.9,659.9,901.9
,"75-84 years","75-84","Vermont","50","2024","2024","Female","F",95,25134,378.0,305.8,462.1
,"75-84 years","75-84","Vermont","50","2024","2024","Male","M",165,21657,761.9,645.6,878.1
,"75-84 years","75-84","Vermont","50","2025 (provisional)","2025","Female","F",75,25134,298.4,234.7,374.0
,"75-84 years","75-84","Vermont","50","2025 (provisional)","2025","Male","M",136,21657,628.0,522.4,733.5
,"75-84 years","75-84","Virginia","51","2021","2021","Female","F",843,230624,365.5,340.9,390.2
,"75-84 years","75-84","Virginia","51","2021","2021","Male","M",1357,181745,746.7,706.9,786.4
,"75-84 years","75-84","Virginia","51","2022","2022","Female","F",862,252156,341.9,319.0,364.7
,"75-84 years","75-84","Virginia","51","2022","2022","Male","M",1395,197885,705.0,668.0,741.9
,"75-84 years","75-84","Virginia","51","2023","2023","Female","F",871,263869,330.1,308.2,352.0
,"75-84 years","75-84","Virginia","51","2023","2023","Male","M",1297,208524,622.0,588.1,655.8
,"75-84 years","75-84","Virginia","51","2024","2024","Female","F",815,277174,294.0,273.9,314.2
,"75-84 years","75-84","Virginia","51","2024","2024","Male","M",1444,219140,658.9,625.0,692.9
,"75-84 years","75-84","Virginia","51","2025 (provisional)","2025","Female","F",879,277174,317.1,296.2,338.1
,"75-84 years","75-84","Virginia","51","2025 (provisional)","2025","Male","M",1463,219140,667.6,633.4,701.8
,"75-84 years","75-84","Washington","53","2021","2021","Female","F",679,191006,355.5,328.7,382.2
,"75-84 years","75-84","Washington","53","2021","2021","Male","M",1180,160994,732.9,691.1,774.8
,"75-84 years","75-84","Washington","53","2022","2022","Female","F",713,211596,337.0,312.2,361.7
,"75-84 years","75-84","Washington","53","2022","2022","Male","M",1335,177263,753.1,712.7,793.5
,"75-84 years","75-84","Washington","53","2023","2023","Female","F",698,222822,313.3,290.0,336.5
,"75-84 years","75-84","Washington","53","2023","2023","Male","M",1204,187354,642.6,606.3,678.9
,"75-84 years","75-84","Washington","53","2024","2024","Female","F",702,236046,297.4,275.4,319.4
,"75-84 years","75-84","Washington","53","2024","2024","Male","M",1289,198042,650.9,615.3,686.4
,"75-84 years","75-84","Washington","53","2025 (provisional)","2025","Female","F",767,236046,324.9,301.9,347.9
,"75-84 years","75-84","Washington","53","2025 (provisional)","2025","Male","M",1224,198042,618.1,583.4,652.7
,"75-84 years","75-84","West Virginia","54","2021","2021","Female","F",365,58681,622.0,558.2,685.8
,"75-84 years","75-84","West Virginia","54","2021","2021","Male","M",516,48763,1058.2,966.9,1149.5
,"75-84 years","75-84","West Virginia","54","2022","2022","Female","F",386,62559,617.0,555.5,678.6
,"75-84 years","75-84","West Virginia","54","2022","2022","Male","M",507,51843,978.0,892.8,1063.1
,"75-84 years","75-84","West Virginia","54","2023","2023","Female","F",323,64823,498.3,443.9,552.6
,"75-84 years","75-84","West Virginia","54","2023","2023","Male","M",515,54732,940.9,859.7,1022.2
,"75-84 years","75-84","West Virginia","54","2024","2024","Female","F",335,67751,494.5,441.5,547.4
,"75-84 years","75-84","West Virginia","54","2024","2024","Male","M",563,57128,985.5,904.1,1066.9
,"75-84 years","75-84","West Virginia","54","2025 (provisional)","2025","Female","F",363,67751,535.8,480.7,590.9
,"75-84 years","75-84","West Virginia","54","2025 (provisional)","2025","Male","M",548,57128,959.2,878.9,1039.6
,"75-84 years","75-84","Wisconsin","55","2021","2021","Female","F",628,161684,388.4,358.0,418.8
,"75-84 years","75-84","Wisconsin","55","2021","2021","Male","M",1132,133905,845.4,796.1,894.6
,"75-84 years","75-84","Wisconsin","55","2022","2022","Female","F",616,175018,352.0,324.2,379.8
,"75-84 years","75-84","Wisconsin","55","2022","2022","Male","M",1190,146016,815.0,768.7,861.3
,"75-84 years","75-84","Wisconsin","55","2023","2023","Female","F",648,181506,357.0,329.5,384.5
,"75-84 years","75-84","Wisconsin","55","2023","2023","Male","M",1146,154036,744.0,700.9,787.1
,"75-84 years","75-84","Wisconsin","55","2024","2024","Female","F",655,191257,342.5,316.2,368.7
,"75-84 years","75-84","Wisconsin","55","2024","2024","Male","M",1147,162906,704.1,663.3,744.8
,"75-84 years","75-84","Wisconsin","55","2025 (provisional)","2025","Female","F",607,191257,317.4,292.1,342.6
,"75-84 years","75-84","Wisconsin","55","2025 (provisional)","2025","Male","M",1228,162906,753.8,711.6,796.0
,"75-84 years","75-84","Wyoming","56","2021","2021","Female","F",42,14710,285.5,205.8,385.9
,"75-84 years","75-84","Wyoming","56","2021","2021","Male","M",115,13457,854.6,698.4,1010.8
,"75-84 years","75-84","Wyoming","56","2022","2022","Female","F",69,15840,435.6,338.9,551.3
,"75-84 years","75-84","Wyoming","56","2022","2022","Male","M",94,14754,637.1,514.9,779.7
,"75-84 years","75-84","Wyoming","56","2023","2023","Female","F",48,16766,286.3,211.1,379.6
,"75-84 years","75-84","Wyoming","56","2023","2023","Male","M",113,15695,720.0,587.2,852.7
,"75-84 years","75-84","Wyoming","56","2024","2024","Female","F",46,17573,261.8,191.6,349.2
,"75-84 years","75-84","Wyoming","56","2024","2024","Male","M",111,16754,662.5,539.3,785.8
,"75-84 years","75-84","Wyoming","56","2025 (provisional)","2025","Female","F",59,17573,335.7,255.6,433.1
,"75-84 years","75-84","Wyoming","56","2025 (provisional)","2025","Male","M",117,16754,698.3,571.8,824.9
,"85+ years","85+","Alabama","01","2021","2021","Female","F",730,55651,1311.7,1216.6,1406.9
,"85+ years","85+","Alabama","01","2021","2021","Male","M",595,29551,2013.5,1851.7,2175.3
,"85+ years","85+","Alabama","01","2022","2022","Female","F",673,62199,1082.0,1000.3,1163.8
,"85+ years","85+","Alabama","01","2022","2022","Male","M",611,31172,1960.1,1804.7,2115.5
,"85+ years","85+","Alabama","01","2023","2023","Female","F",604,58478,1032.9,950.5,1115.2
,"85+ years","85+","Alabama","01","2023","2023","Male","M",588,31941,1840.9,1692.1,1989.7
,"85+ years","85+","Alabama","01","2024","2024","Female","F",655,59114,1108.0,1023.2,1192.9
,"85+ years","85+","Alabama","01","2024","2024","Male","M",576,33600,1714.3,1574.3,1854.3
,"85+ years","85+","Alabama","01","2025 (provisional)","2025","Female","F",649,59114,1097.9,1013.4,1182.3
,"85+ years","85+","Alabama","01","2025 (provisional)","2025","Male","M",595,33600,1770.8,1628.5,1913.1
,"85+ years","85+","Alaska","02","2021","2021","Female","F",38,4067,934.3,661.2,1282.5
